Taxa	stoolMeans	stoolSDs	swabMeans	swabSDs	Origin p-value	Time p-value	Individual p-value	Origin (adj p-value)	Time (adj p-value)	Individual (adj p-value)	rsquared marginal	rsquared conditional
OTU197698	0.183956812720617	0.379	0.215991793978978	0.216	0.434	0.582	0.000238	0.674700709219858	0.903174560216509	0.000322767123287671	0.003	0.218
OTU180446	0.323115433812103	0.559	0.346820857239693	0.347	0.554	0.933	<2e-16	0.778257982120051	0.985729577464789	NA	0	0.675
OTU185861	0.451480236901219	0.522	0.429732928445976	0.43	0.629	0.148	3.47e-15	0.821673420738975	0.695943775100402	8.43247058823529e-14	0.005	0.479
OTU185864	0.277339590554351	0.416	0.197383487395578	0.197	0.0563	0.443	2e-05	0.180125217391304	0.87244925124792	3.15537848605578e-05	0.013	0.263
OTU186105	0.21119608409714	0.348	0.215415777299415	0.215	0.987	0.082	1.3e-08	0.991619047619048	0.62216384180791	3.25822784810127e-08	0.008	0.348
OTU175798	0.609042143118176	0.929	0.597896085095883	0.598	0.917	0.0845	<2e-16	0.959	0.62216384180791	NA	0.004	0.723
OTU195029	0.634103114833927	0.753	0.819214361927542	0.819	0.0119	0.54	<2e-16	0.055264406779661	0.903174560216509	NA	0.01	0.657
OTU850586	0.463529051973638	0.475	0.416026370498411	0.416	0.298	0.857	2.38e-08	0.531069918699187	0.966006042296073	5.64359281437126e-08	0.003	0.337
OTU189916	0.773790278353419	0.987	0.744694249959344	0.745	0.688	0.679	<2e-16	0.852995475113122	0.921740920096852	NA	0	0.726
OTU136604	0.980804124891942	0.874	1.43331550963308	1.433	1.99e-08	0.912	<2e-16	6.05844444444444e-07	0.981580552907531	NA	0.06	0.587
OTU212686	0.373377110042765	0.534	0.505800101495782	0.506	0.0383	0.948	7.9e-15	0.138081578947368	0.989602240896359	1.33485e-13	0.01	0.475
OTU3484503	1.05185746426041	1.095	0.928429872706543	0.928	0.0657	0.621	<2e-16	0.200882451253482	0.913523684210526	NA	0.006	0.632
OTU354517	1.78430222352249	1.083	2.00216658728876	2.002	0.00896	0.953	<2e-16	0.0454637037037037	0.990198884758364	NA	0.007	0.757
OTU181573	0.323199144071841	0.535	0.195234161867907	0.195	0.00442	0.165	<2e-16	0.0265914754098361	0.712239382239382	NA	0.021	0.508
OTU4455250	0.286583782637638	0.526	0.271490283972555	0.271	0.882	0.516	2.28e-11	0.942772815533981	0.8944	9.81391304347826e-11	0.001	0.406
OTU188990	0.129424845599762	0.29	0.128381411371846	0.128	0.985	0.0479	0.0464	0.991619047619048	0.602843137254902	0.0497951219512195	0.015	0.126
OTU188997	0.426539492149828	0.839	0.312848035672552	0.313	0.0264	0.901	<2e-16	0.104456317689531	0.980549854791868	NA	0.005	0.763
OTU195236	1.76028950434878	1.171	1.58195039861297	1.582	0.0414	0.2	<2e-16	0.144045714285714	0.740397350993378	NA	0.01	0.593
OTU199555	0.290216542066857	0.472	0.172773859722829	0.173	0.0128	0.00316	0.00129	0.058944537815126	0.596605454545455	0.00159140186915888	0.05	0.227
OTU554303	0.658613943228428	0.691	1.05815676088518	1.058	3.3e-07	0.322	7.08e-15	7.38122448979592e-06	0.852310588235294	1.2744e-13	0.061	0.506
OTU184876	0.530042387400497	0.981	0.483739418326695	0.484	0.464	0.628	<2e-16	0.706311111111111	0.916847457627119	NA	0.001	0.789
OTU182122	0.343848103521133	0.5	0.170796187418364	0.171	0.000203	0.613	5.28e-09	0.00183874380165289	0.907084432717678	1.36658823529412e-08	0.038	0.377
OTU358265	0.685616906938582	0.946	0.602339285542045	0.602	0.23	0.921	<2e-16	0.452567324955117	0.981580552907531	NA	0.002	0.687
OTU4464533	1.38527270725205	1.117	1.43071136045703	1.431	0.783	0.261	<2e-16	0.892994797086368	0.790053333333333	NA	0.002	0.698
OTU198209	0.533141768570772	0.687	0.293938786519194	0.294	0.000228	0.983	1.03e-08	0.00203160975609756	0.995907942238267	2.63148387096774e-08	0.038	0.37
OTU197069	0.40960772447134	0.782	0.357483876096398	0.357	0.361	0.858	<2e-16	0.60038846737481	0.966006042296073	NA	0.001	0.678
OTU175630	0.364129073977166	0.574	0.170513911144615	0.171	0.000176	0.835	2.2e-09	0.00167735652173913	0.966006042296073	5.84697986577181e-09	0.038	0.384
OTU186735	0.847282330824373	0.838	1.23428799273947	1.234	5.86e-07	0.713	<2e-16	1.21180377358491e-05	0.935603286384976	NA	0.04	0.648
OTU181960	0.384584440600948	0.465	0.376634263153552	0.377	0.901	0.483	1.72e-06	0.951484119345524	0.880903752039152	3.096e-06	0.002	0.286
OTU196332	0.174913022578776	0.269	0.170531064024375	0.171	0.831	0.893	0.000196	0.925758375634518	0.977839373163565	0.0002695	0	0.219
OTU193372	0.42617472897328	0.658	0.546158910644622	0.546	0.0514	0.0484	<2e-16	0.170194561933535	0.602843137254902	NA	0.016	0.528
OTU174304	0.504728230057334	0.637	0.536057488605391	0.536	0.765	0.974	<2e-16	0.888177966101695	0.995907942238267	NA	0	0.576
OTU175336	0.363740951460589	0.732	0.360252375626177	0.36	0.987	0.0664	<2e-16	0.991619047619048	0.608485245901639	NA	0.002	0.892
OTU182729	1.40740949824572	0.966	1.44677669959194	1.447	0.761	0.639	<2e-16	0.885633085896076	0.920705882352941	NA	0	0.695
OTU189559	0.360907289496093	0.712	0.447542414952862	0.448	0.0665	0.378	<2e-16	0.201639779005525	0.8643	NA	0.004	0.775
OTU158563	0.424802619641795	0.56	0.556419549658348	0.556	0.0258	0.535	1.07e-09	0.1032	0.903174560216509	3.04834532374101e-09	0.014	0.376
OTU505541	0.0229820302110984	0.156	0.981197916292662	0.981	<2e-16	0.0455	0.00321	NA	0.602843137254902	0.00373870588235294	0.304	0.423
OTU215697	0.333824963265469	0.574	0.463724200672608	0.464	0.00751	0.375	<2e-16	0.0393825837320574	0.8643	NA	0.013	0.616
OTU165935	0.521667375086726	0.81	0.549951871924127	0.55	0.484	0.296	<2e-16	0.715875843454791	0.829393483709273	NA	0.001	0.799
OTU190003	0.278666141068985	0.447	0.14723649136759	0.147	3.11e-05	0.0393	<2e-16	0.000405780952380952	0.602843137254902	NA	0.044	0.541
OTU4395774	0.346926607295334	0.727	0.39331182241916	0.393	0.286	0.292	<2e-16	0.515552631578947	0.820241206030151	NA	0.002	0.769
OTU332778	0.691330769829764	0.707	1.18835638551245	1.188	1.15e-09	0.133	<2e-16	3.81939393939394e-08	0.695943775100402	NA	0.083	0.55
OTU368236	0.207577095323221	0.36	0.16945408548872	0.169	0.331	0.0147	1.56e-05	0.567724569640063	0.602843137254902	2.48096385542169e-05	0.021	0.272
OTU287951	0.726154154077352	0.959	0.611913553832476	0.612	0.0406	0.399	<2e-16	0.142620512820513	0.8643	NA	0.004	0.821
OTU177581	0.189031934746497	0.347	0.135854199265295	0.136	0.138	0.438	4.02e-06	0.322490405117271	0.87244925124792	6.92139130434783e-06	0.009	0.28
OTU185390	1.08238361925339	1.079	1.20195838086565	1.202	0.0548	0.783	<2e-16	0.177694674556213	0.959158469945355	NA	0.003	0.785
OTU185396	0.480108788045006	0.705	0.443138407499208	0.443	0.29	0.56	<2e-16	0.521049180327869	0.903174560216509	NA	0.002	0.658
OTU189760	1.09922344556078	1.065	1.24018382068723	1.24	0.0334	0.886	<2e-16	0.125364383561644	0.976049212598425	NA	0.005	0.738
OTU217734	0.116524643385593	0.307	0.581841931059943	0.582	9.28e-11	0.852	0.000949	3.5072e-09	0.966006042296073	0.0012045	0.139	0.305
OTU177727	1.16565232150497	1.334	1.23362594181425	1.234	0.647	0.123	<2e-16	0.827748251748252	0.67956862745098	NA	0.003	0.767
OTU177058	0.132611528144181	0.271	0.218676084278502	0.219	0.0301	0.455	0.00332	0.116958303886926	0.87244925124792	0.00385548387096774	0.018	0.185
OTU323537	0.952196221513957	0.895	0.705470318686988	0.705	7.11e-05	0.15	<2e-16	0.000803356701030928	0.695943775100402	NA	0.025	0.684
OTU2170536	0.504953573070527	0.675	0.652008817082874	0.652	0.0208	0.765	<2e-16	0.0860256603773585	0.952416481069042	NA	0.009	0.603
OTU187894	0.488832428465488	0.544	0.403855159049614	0.404	0.136	0.152	3.3e-05	0.320550537634409	0.695943775100402	5.00689655172414e-05	0.014	0.256
OTU363442	0.491830644469647	0.86	0.480422765346079	0.48	0.701	0.465	<2e-16	0.856783964365256	0.87244925124792	NA	0.001	0.783
OTU198198	0.42877323673607	0.827	0.420046699971173	0.42	0.813	0.971	<2e-16	0.912024564994882	0.995907942238267	NA	0	0.777
OTU193946	0.234407623471378	0.381	0.259491061083462	0.259	0.518	0.931	7.84e-06	0.741159268929504	0.985729577464789	1.30447058823529e-05	0.001	0.27
OTU175619	0.328287118291645	0.617	0.310097950586499	0.31	0.569	0.338	<2e-16	0.786201005025126	0.859414965986395	NA	0.002	0.634
OTU4369035	0.383688267588845	0.711	0.213406921683493	0.213	0.000105	0.347	<2e-16	0.00107551401869159	0.861689956331878	NA	0.019	0.728
OTU323786	0.5113565625399	0.851	0.393632234313678	0.394	0.00255	0.379	<2e-16	0.0170414634146341	0.8643	NA	0.01	0.768
OTU179133	0.26078544543664	0.464	0.289482607934531	0.289	0.477	0.817	<2e-16	0.711880920162382	0.963508438818565	NA	0.001	0.597
OTU845900	0.206761584431655	0.391	0.288889045919255	0.289	0.0666	0.987	1.97e-08	0.201639779005525	0.995907942238267	4.75682926829268e-08	0.009	0.343
OTU145801	1.22107658448761	1.032	1.27770420824145	1.278	0.474	0.353	<2e-16	0.711880920162382	0.861689956331878	NA	0.002	0.623
OTU166689	0.498528511917743	0.676	0.362617269285907	0.363	0.00669	0.853	<2e-16	0.0357670243902439	0.966006042296073	NA	0.012	0.633
OTU182702	0.386115632414036	0.692	0.43778375030174	0.438	0.58	0.453	<2e-16	0.791631382316314	0.87244925124792	NA	0.001	0.801
OTU190991	0.488763215867324	0.807	0.525864966029336	0.526	0.504	0.727	<2e-16	0.725865965834428	0.94181460023175	NA	0.001	0.647
OTU181056	0.434838643977848	0.734	0.399647166394477	0.4	0.295	0.19	<2e-16	0.527438825448613	0.738885813148789	NA	0.002	0.848
OTU196905	0.675967062231279	0.553	0.672530687287757	0.673	0.88	0.929	2.8e-10	0.942772815533981	0.985409867172676	9.31764705882353e-10	0	0.383
OTU315589	0.680542114683753	1.038	0.791160764671336	0.791	0.196	0.765	<2e-16	0.410738049713193	0.952416481069042	NA	0.002	0.787
OTU192592	0.259140073452838	0.434	0.296618051209195	0.297	0.417	0.703	3.2e-10	0.655713055954089	0.929246753246753	1.03024390243902e-09	0.002	0.381
OTU544859	0.51183327789677	0.689	0.35482744194391	0.355	0.00257	0.328	<2e-16	0.0170710303030303	0.856785046728972	NA	0.018	0.591
OTU191483	0.465517203013636	0.488	0.301699571703273	0.302	0.00142	0.665	0.000303	0.0101720261437908	0.921740920096852	0.000405364864864865	0.034	0.239
OTU340476	0.251261366596893	0.456	0.210460491273141	0.21	0.165	0.0869	<2e-16	0.363863179074447	0.62216384180791	NA	0.01	0.53
OTU176080	1.76820338436718	0.974	1.68951575526234	1.69	0.269	0.665	<2e-16	0.4963367003367	0.921740920096852	NA	0.002	0.583
OTU198503	0.295394391212778	0.376	0.347665499134313	0.348	0.271	0.972	0.022	0.497514237855946	0.995907942238267	0.0242	0.004	0.135
OTU195066	0.225553693093565	0.309	0.262419391057721	0.262	0.378	0.785	0.00526	0.616296735905045	0.959158469945355	0.0060375652173913	0.003	0.164
OTU216599	0.575988280319754	0.869	0.378557492507871	0.379	0.00017	0.72	<2e-16	0.001644	0.93839115250291	NA	0.016	0.739
OTU3323110	0.224936174572636	0.405	0.253806895214242	0.254	0.606	0.409	<2e-16	0.809970731707317	0.864867924528302	NA	0.002	0.51
OTU182089	0.945668129376922	1.027	1.03785096875835	1.038	0.279	0.0303	<2e-16	0.50710447761194	0.602843137254902	NA	0.007	0.735
OTU174487	1.13816263992893	0.731	1.46133288096147	1.461	6.84e-05	0.914	5.45e-07	0.0007809	0.981580552907531	1.07373134328358e-06	0.047	0.333
OTU174489	2.23111616625394	1.252	2.04161655851481	2.042	0.0322	0.197	<2e-16	0.122538888888889	0.739080536912752	NA	0.007	0.729
OTU182886	0.635202616663826	0.842	0.43091365153558	0.431	0.00518	0.605	<2e-16	0.0291142564102564	0.905475234270415	NA	0.016	0.555
OTU302160	0.529095042372302	0.92	0.596716108792274	0.597	0.148	0.826	<2e-16	0.337933333333333	0.965970711297071	NA	0.001	0.841
OTU174958	0.43169805261804	0.61	0.392273609537111	0.392	0.57	0.623	<2e-16	0.786201005025126	0.915261498028909	NA	0.001	0.501
OTU186441	0.377499324094038	0.785	0.38574562956992	0.386	0.79	0.00994	<2e-16	0.893748453608247	0.602843137254902	NA	0.007	0.763
OTU2066056	0.683534979541221	0.892	0.574411337019442	0.574	0.129	0.91	<2e-16	0.312796460176991	0.981580552907531	NA	0.004	0.608
OTU915452	0.655946575912012	0.779	0.425498348786425	0.425	0.00022	0.586	<2e-16	0.00197639344262295	0.903174560216509	NA	0.025	0.588
OTU563572	0.761540281573464	0.813	0.598188591007838	0.598	0.00346	0.794	<2e-16	0.0221763742690058	0.961527777777778	NA	0.013	0.642
OTU305841	0.32065845709073	0.451	0.244886706315561	0.245	0.0865	0.934	3.3e-10	0.241064646464646	0.985729577464789	1.051776e-09	0.008	0.384
OTU579452	0.483496138010265	0.704	0.388557773054243	0.389	0.101	0.867	<2e-16	0.265458033573142	0.972222668004012	NA	0.005	0.558
OTU335827	0.418942091954174	0.776	0.367601772764815	0.368	0.251	0.804	<2e-16	0.478427826086956	0.961527777777778	NA	0.001	0.805
OTU183653	0.500982105120876	0.835	0.54513026631402	0.545	0.39	0.776	<2e-16	0.629513991163476	0.955471365638766	NA	0.001	0.769
OTU368025	0.489243701726688	0.671	0.190540459226967	0.191	2.39e-07	0.682	2.1e-10	5.45716666666667e-06	0.92197823458283	7.23130434782609e-10	0.07	0.427
OTU851715	0.347600155835608	0.621	0.419060318991736	0.419	0.233	0.239	<2e-16	0.455201426024955	0.772260115606936	NA	0.003	0.712
OTU182165	0.606953127254292	0.669	0.747777793397975	0.748	0.0178	0.011	<2e-16	0.0759097276264591	0.602843137254902	NA	0.021	0.588
OTU197537	0.363991399454807	0.59	0.261839177916264	0.262	0.0707	0.0635	1.36e-10	0.211136784741144	0.608485245901639	4.896e-10	0.017	0.398
OTU182163	0.436097493370942	0.928	0.46497069706868	0.465	0.571	0.648	<2e-16	0.786201005025126	0.921709923664122	NA	0.001	0.757
OTU353791	0.785828344257409	1.019	0.744076149930786	0.744	0.492	0.44	<2e-16	0.719935914552737	0.87244925124792	NA	0.001	0.834
OTU179392	0.584016213789443	0.784	0.516062255054086	0.516	0.302	0.0195	<2e-16	0.532141479099678	0.602843137254902	NA	0.012	0.576
OTU146554	0.488189444457591	0.91	0.517524584894359	0.518	0.512	0.789	<2e-16	0.733532026143791	0.961527777777778	NA	0	0.861
OTU178627	0.753282966412066	0.787	0.78029500598591	0.78	0.736	0.124	<2e-16	0.877275488069414	0.67956862745098	NA	0.004	0.594
OTU195876	0.70990146006953	0.676	0.631404777532721	0.631	0.129	0.655	<2e-16	0.312796460176991	0.921740920096852	NA	0.005	0.55
OTU4381303	0.861733000375105	0.666	0.999397294651089	0.999	0.0742	0.956	2.32e-10	0.218318498659517	0.992393686165274	7.92e-10	0.008	0.388
OTU550814	1.15779182483929	0.69	1.18057097950615	1.181	0.556	0.0721	<2e-16	0.778257982120051	0.620447328244275	NA	0.007	0.544
OTU177933	0.448119980862795	0.839	0.491238504108051	0.491	0.846	0.0377	<2e-16	0.928312	0.602843137254902	NA	0.004	0.801
OTU4408758	0.699602932877887	0.834	0.517547409812046	0.518	0.00895	0.284	<2e-16	0.0454637037037037	0.809979591836735	NA	0.013	0.633
OTU189517	0.409552137197276	0.442	0.369774445805031	0.37	0.422	0.82	2.88e-08	0.660731428571429	0.965010526315789	6.70870588235294e-08	0.002	0.334
OTU215963	1.50650328974183	1.237	1.29348086560009	1.293	0.00936	0.741	<2e-16	0.047274470046083	0.944539071347678	NA	0.007	0.763
OTU190188	0.383011069393464	0.687	0.371661581218736	0.372	0.369	0.0304	<2e-16	0.610912386706949	0.602843137254902	NA	0.006	0.733
OTU4336546	0.889369847865245	0.772	1.05683969846478	1.057	0.00632	0.227	<2e-16	0.0339545098039216	0.761970238095238	NA	0.017	0.565
OTU185516	0.267385371931532	0.442	0.193366561651172	0.193	0.0586	0.693	<2e-16	0.18455632183908	0.922582639714625	NA	0.007	0.535
OTU190518	0.733920069141197	1.037	0.80691837232312	0.807	0.254	0.148	<2e-16	0.483305555555556	0.695943775100402	NA	0.002	0.848
OTU191608	0.416184711120012	0.715	0.48653865706441	0.487	0.199	0.288	<2e-16	0.413859582542695	0.81104282115869	NA	0.004	0.622
OTU174712	1.07295144176462	1.012	0.780330630661283	0.78	6.85e-06	0.321	<2e-16	0.000107251428571429	0.852310588235294	NA	0.022	0.766
OTU341322	0.496136230897128	0.823	0.265111232837182	0.265	0.000654	0.158	5.76e-13	0.00527047058823529	0.698197628458498	3.75875409836066e-12	0.032	0.454
OTU184000	1.42894101491234	1.08	1.7897636786899	1.79	7e-07	0.938	<2e-16	1.39490909090909e-05	0.985729577464789	NA	0.028	0.752
OTU83344	0.423307900506446	0.534	0.446362155731796	0.446	0.618	0.658	<2e-16	0.815075812274368	0.921740920096852	NA	0.001	0.549
OTU313823	0.320590869374033	0.68	0.248782690956867	0.249	0.201	0.495	<2e-16	0.417227272727273	0.885456	NA	0.003	0.71
OTU232975	0.349898736153142	0.614	0.420854149565251	0.421	0.148	0.0525	<2e-16	0.337933333333333	0.602843137254902	NA	0.008	0.669
OTU370086	0.504561393727722	0.982	0.489451736609938	0.489	0.857	0.902	<2e-16	0.932904761904762	0.980549854791868	NA	0	0.734
OTU186521	0.167278954594111	0.359	0.309054290700684	0.309	0.00464	0.154	1.92e-07	0.0271948663101604	0.695943775100402	4.02285714285714e-07	0.028	0.342
OTU183006	0.415305685108323	0.549	0.352010293644038	0.352	0.3	0.939	2.18e-07	0.532038834951456	0.985729577464789	4.49625e-07	0.003	0.315
OTU842786	0.221044892579868	0.409	0.317291058659081	0.317	0.0636	0.427	6.68e-06	0.195802247191011	0.869555555555556	1.1208813559322e-05	0.013	0.277
OTU188057	0.682214675743402	0.855	0.804343828634173	0.804	0.0972	0.942	<2e-16	0.258570873786408	0.986101123595506	NA	0.003	0.733
OTU355510	0.599564286223261	0.831	0.631800029080476	0.632	0.863	0.791	<2e-16	0.936483168316832	0.961527777777778	NA	0	0.71
OTU197970	0.172673896740153	0.277	0.207082012893044	0.207	0.311	0.174	0.0019	0.5453696	0.723167286245353	0.00227311178247734	0.01	0.188
OTU311278	0.481073559387633	0.783	0.374705781326872	0.375	0.102	0.594	<2e-16	0.266806682577566	0.903174560216509	NA	0.005	0.578
OTU4383918	0.357093261658652	0.641	0.270343892419899	0.27	0.164	0.463	2.97e-11	0.363863179074447	0.87244925124792	1.23802105263158e-10	0.006	0.405
OTU184581	0.163353127789686	0.292	0.124620802523501	0.125	0.186	0.763	0.00495	0.400502946954813	0.952416481069042	0.00571486880466472	0.007	0.167
OTU143276	0.21175580936327	0.367	0.201808061616383	0.202	0.787	0.265	7.42e-07	0.893748453608247	0.790053333333333	1.43332682926829e-06	0.004	0.298
OTU204126	0.273214443193854	0.42	0.144960251941832	0.145	0.00143	0.229	0.000129	0.0101771428571429	0.761970238095238	0.000182442857142857	0.038	0.254
OTU134265	0.214742886013411	0.458	0.929694394238981	0.93	1.56e-11	0.0962	5.17e-06	6.83904e-10	0.62216384180791	8.74923076923077e-06	0.144	0.376
OTU186328	0.238750545794739	0.423	0.313219905508781	0.313	0.155	0.809	2.99e-10	0.348829568788501	0.962193617021277	9.867e-10	0.005	0.384
OTU176967	0.719681519698953	0.91	0.709144159538683	0.709	0.902	0.348	<2e-16	0.951484119345524	0.861689956331878	NA	0.002	0.583
OTU849361	0.881260248704877	0.848	1.02275838692473	1.023	0.0332	0.962	<2e-16	0.125041924398625	0.994007393715342	NA	0.007	0.62
OTU230232	0.931044633399407	0.842	0.653104899547935	0.653	3.26e-05	0.0388	<2e-16	0.000420348235294118	0.602843137254902	NA	0.038	0.602
OTU185915	0.349259180583657	0.511	0.37093815592818	0.371	0.737	0.287	2.27e-08	0.877275488069414	0.810267676767677	5.41518072289157e-08	0.003	0.339
OTU186061	0.381376410593562	0.606	0.35000484169742	0.35	0.409	0.324	<2e-16	0.646845598845599	0.852310588235294	NA	0.002	0.651
OTU4364011	1.00024480242102	1.271	0.853187245716681	0.853	0.0564	0.817	<2e-16	0.180125217391304	0.963508438818565	NA	0.004	0.766
OTU178607	0.371988383048423	0.65	0.344830690419283	0.345	0.652	0.804	<2e-16	0.831228803716609	0.961527777777778	NA	0.001	0.542
OTU195855	0.127990561161187	0.268	0.162934069168627	0.163	0.324	0.924	0.526	0.561873417721519	0.98384	0.531367346938776	0.004	0.038
OTU174036	1.99904576397448	0.986	1.96716204738579	1.967	0.556	0.919	<2e-16	0.778257982120051	0.981580552907531	NA	0	0.718
OTU174038	0.321048579712752	0.549	0.287193229841469	0.287	0.479	0.184	<2e-16	0.711880920162382	0.737318996415771	NA	0.004	0.559
OTU849147	0.215964433623139	0.447	0.297310736549914	0.297	0.0217	0.393	<2e-16	0.0894105263157895	0.8643	NA	0.009	0.645
OTU194899	0.190941909705269	0.316	0.203809415501035	0.204	0.751	0.0483	0.000905	0.882203644158628	0.602843137254902	0.00115234726688103	0.014	0.204
OTU187002	0.555588370329915	0.838	0.4025719009163	0.403	0.0095	0.0863	<2e-16	0.0476434703196347	0.62216384180791	NA	0.011	0.737
OTU189064	0.500684400881363	0.783	0.565949700636962	0.566	0.265	0.638	<2e-16	0.492271186440678	0.920705882352941	NA	0.002	0.687
OTU180801	1.52054631600067	1.176	1.54295624073457	1.543	0.975	0.0662	<2e-16	0.990361445783132	0.608485245901639	NA	0.002	0.833
OTU185164	0.20586979991974	0.339	0.154810422364048	0.155	0.0989	0.369	6.06e-07	0.261822222222222	0.8643	1.188e-06	0.01	0.306
OTU366794	0.580104116627116	0.862	0.791624676386794	0.792	0.000352	0.189	<2e-16	0.00299063565891473	0.738885813148789	NA	0.014	0.776
OTU186841	0.665403749331556	0.955	0.624366713329911	0.624	0.327	0.514	<2e-16	0.564396850393701	0.893704510108865	NA	0.001	0.837
OTU188850	0.298912795636834	0.496	0.315307797340353	0.315	0.787	0.0475	<2e-16	0.893748453608247	0.602843137254902	NA	0.008	0.519
OTU1835985	0.167161337906988	0.362	0.330478026948002	0.33	0.000203	0.417	4.96e-13	0.00183874380165289	0.864946196660482	3.38648275862069e-12	0.035	0.456
OTU176775	1.62875731749072	1.215	1.34862345512255	1.349	5.75e-06	0.287	<2e-16	9.40597014925373e-05	0.810267676767677	NA	0.019	0.809
OTU360890	0.357738979091944	0.686	0.273901378307348	0.274	0.135	0.311	<2e-16	0.319568034557235	0.848602409638554	NA	0.006	0.551
OTU180874	1.71235253069964	0.972	1.16484364101697	1.165	4.12e-11	0.123	<2e-16	1.61268571428571e-09	0.67956862745098	NA	0.083	0.62
OTU184025	1.40649489795647	1.222	1.20475863977028	1.205	0.0109	0.816	<2e-16	0.0517160173160173	0.963508438818565	NA	0.007	0.74
OTU531888	0.791451818178692	0.813	1.00598853203042	1.006	0.00142	0.83	<2e-16	0.0101720261437908	0.966006042296073	NA	0.013	0.719
OTU157327	0.113038621665076	0.228	0.111179291687989	0.111	0.972	0.338	0.00215	0.990361445783132	0.859414965986395	0.00255675675675676	0.003	0.18
OTU189898	0.70322513044074	1.04	0.723717008270628	0.724	0.889	0.0594	<2e-16	0.945047526673133	0.608485245901639	NA	0.003	0.802
OTU219733	0.764227356542289	1.063	0.417451392502436	0.417	3.86e-07	0.106	<2e-16	8.13569230769231e-06	0.645689839572193	NA	0.043	0.662
OTU174998	0.572967445471147	0.779	0.57851350012341	0.579	0.841	0.298	<2e-16	0.928233635448137	0.830832917705736	NA	0.002	0.596
OTU183799	0.896563099217775	0.987	0.771774751590158	0.772	0.0932	0.951	<2e-16	0.252839603960396	0.989960893854749	NA	0.004	0.67
OTU755148	0.0646331548156045	0.262	0.881788463757474	0.882	<2e-16	0.441	2.3e-06	NA	0.87244925124792	4.08430493273543e-06	0.251	0.462
OTU360636	0.442881981619231	0.91	0.496324560399466	0.496	0.463	0.479	<2e-16	0.706311111111111	0.880903752039152	NA	0.002	0.593
OTU193279	1.56737096383511	1.001	0.967704353496546	0.968	1.79e-14	0.461	<2e-16	3.92368e-12	0.87244925124792	NA	0.113	0.619
OTU177742	0.537008711671824	0.692	0.709741675635492	0.71	0.058	0.018	1.21e-05	0.183722543352601	0.602843137254902	1.93209677419355e-05	0.028	0.28
OTU859619	1.34917678467334	1.071	1.32407530177889	1.324	0.808	0.508	<2e-16	0.908274871794872	0.891591836734694	NA	0	0.762
OTU181139	0.675801438467639	0.995	0.775856494505747	0.776	0.165	0.452	<2e-16	0.363863179074447	0.87244925124792	NA	0.004	0.662
OTU4456702	0.757689830612997	0.81	0.563787728188777	0.564	0.00784	0.206	<2e-16	0.0409173333333333	0.748783950617284	NA	0.018	0.51
OTU2582660	1.45983785157054	1.065	1.48585553994119	1.486	0.91	0.709	<2e-16	0.957159309021113	0.933641931684335	NA	0	0.705
OTU186049	0.550522194915432	0.837	0.575260103922732	0.575	0.594	0.377	<2e-16	0.799783783783784	0.8643	NA	0.001	0.768
OTU179686	0.613314008850988	0.753	0.667888557023775	0.668	0.736	0.84	<2e-16	0.877275488069414	0.966006042296073	NA	0	0.647
OTU161423	0.329145329653649	0.547	0.396581666425326	0.397	0.133	0.614	<2e-16	0.316886956521739	0.907084432717678	NA	0.004	0.635
OTU525344	0.458143798391879	0.844	0.46573480002616	0.466	0.769	0.217	<2e-16	0.890934460887949	0.748783950617284	NA	0.001	0.868
OTU849306	0.72244266074338	0.768	0.780594935442875	0.781	0.48	0.495	<2e-16	0.711880920162382	0.885456	NA	0.002	0.588
OTU198282	0.445174788157959	0.764	0.477371772550613	0.477	0.486	0.432	<2e-16	0.716445637583893	0.87244925124792	NA	0.001	0.741
OTU819181	0.660761039513172	0.935	0.749593313025058	0.75	0.0631	0.64	<2e-16	0.195736338028169	0.920705882352941	NA	0.003	0.827
OTU178082	0.617315682484001	0.96	0.60319092155025	0.603	0.681	0.0636	<2e-16	0.849119453924915	0.608485245901639	NA	0.005	0.703
OTU548032	1.11156486082977	0.687	1.14183757850769	1.142	0.473	0.893	4.29e-13	0.711880920162382	0.977839373163565	3.069e-12	0.001	0.439
OTU178882	1.12336048587606	1.007	0.740607206193641	0.741	1.23e-06	0.441	<2e-16	2.32427586206897e-05	0.87244925124792	NA	0.044	0.599
OTU214036	1.09021935424153	1.046	0.702567269664673	0.703	2.44e-08	0.0201	<2e-16	7.03747368421053e-07	0.602843137254902	NA	0.046	0.725
OTU358104	0.655752692009787	0.72	0.803888203793573	0.804	0.0514	0.585	<2e-16	0.170194561933535	0.903174560216509	NA	0.008	0.521
OTU4464173	1.06891245447741	1.002	0.931664601769644	0.932	0.0807	0.936	<2e-16	0.231504960835509	0.985729577464789	NA	0.005	0.633
OTU988202	0.756811068457197	0.83	0.504396567887747	0.504	0.000194	0.428	<2e-16	0.00181729914529915	0.870007272727273	NA	0.027	0.577
OTU293896	0.381051933301401	0.481	0.379136943869034	0.379	0.917	0.335	5.34e-05	0.959	0.859414965986395	7.80309963099631e-05	0.003	0.241
OTU121873	0.417450141588952	0.655	0.16456172223151	0.165	6.03e-06	0.813	8.67e-11	9.62573913043478e-05	0.963508438818565	3.33332038834951e-10	0.053	0.424
OTU2833757	0.641043367062842	0.884	0.56766041768418	0.568	0.317	0.143	<2e-16	0.551479365079365	0.695943775100402	NA	0.006	0.583
